Attaching to ozones3-haproxy_s3g2_1, ozones3-haproxy_om_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_datanode_2, ozones3-haproxy_datanode_1, ozones3-haproxy_datanode_3, ozones3-haproxy_s3g3_1, ozones3-haproxy_scm_1, ozones3-haproxy_s3g_1
datanode_1  | No '-XX:...' jvm parameters are used. Adding safer GC settings to the HADOOP_OPTS
datanode_1  | ************************************************************/
datanode_1  | 2020-04-27 22:17:25,164 [main] INFO ozone.HddsDatanodeService: registered UNIX signal handlers for [TERM, HUP, INT]
datanode_1  | 2020-04-27 22:17:27,330 [main] INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
datanode_1  | 2020-04-27 22:17:27,969 [main] INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_1  | 2020-04-27 22:17:29,400 [main] INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_1  | 2020-04-27 22:17:29,400 [main] INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
datanode_1  | 2020-04-27 22:17:30,634 [main] INFO ozone.HddsDatanodeService: HddsDatanodeService host:37d245ad254e ip:172.22.0.5
datanode_1  | 2020-04-27 22:17:31,187 [main] INFO fs.SaveSpaceUsageToFile: Cached usage info file /data/hdds/scmUsed not found
datanode_1  | 2020-04-27 22:17:31,248 [main] INFO volume.HddsVolume: Creating Volume: /data/hdds/hdds of storage type : DISK and capacity : 89311358976
datanode_1  | 2020-04-27 22:17:31,250 [main] INFO volume.MutableVolumeSet: Added Volume : /data/hdds/hdds to VolumeSet
datanode_1  | 2020-04-27 22:17:31,341 [main] INFO volume.ThrottledAsyncChecker: Scheduling a check for /data/hdds/hdds
datanode_1  | 2020-04-27 22:17:31,474 [main] INFO volume.HddsVolumeChecker: Scheduled health check for volume /data/hdds/hdds
datanode_1  | 2020-04-27 22:17:37,520 [main] WARN server.ServerUtils: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_1  | 2020-04-27 22:17:37,875 [main] INFO impl.RaftServerProxy: raft.rpc.type = GRPC (default)
datanode_1  | 2020-04-27 22:17:38,551 [main] INFO grpc.GrpcConfigKeys: raft.grpc.server.port = 9858 (custom)
datanode_1  | 2020-04-27 22:17:38,554 [main] INFO server.GrpcService: raft.grpc.message.size.max = 32MB (=33554432) (custom)
datanode_1  | 2020-04-27 22:17:38,561 [main] INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1  | 2020-04-27 22:17:38,565 [main] INFO server.GrpcService: raft.grpc.flow.control.window = 5MB (=5242880) (custom)
datanode_1  | 2020-04-27 22:17:38,572 [main] INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 60s (custom)
datanode_1  | 2020-04-27 22:17:39,861 [main] INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_1  | 2020-04-27 22:17:41,181 [main] INFO http.BaseHttpServer: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
datanode_1  | 2020-04-27 22:17:41,335 [main] INFO util.log: Logging initialized @22306ms to org.eclipse.jetty.util.log.Slf4jLog
datanode_1  | 2020-04-27 22:17:42,012 [main] INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_1  | 2020-04-27 22:17:42,035 [main] INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
datanode_1  | 2020-04-27 22:17:42,062 [main] INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.hdds.server.http.HttpServer2$QuotingInputFilter)
datanode_1  | 2020-04-27 22:17:42,090 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.hdds.server.http.StaticUserWebFilter$StaticUserFilter) to context hddsDatanode
datanode_1  | 2020-04-27 22:17:42,090 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.hdds.server.http.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_1  | 2020-04-27 22:17:42,091 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.hdds.server.http.StaticUserWebFilter$StaticUserFilter) to context static
datanode_1  | 2020-04-27 22:17:42,311 [main] INFO http.HttpServer2: Jetty bound to port 9882
datanode_1  | 2020-04-27 22:17:42,315 [main] INFO server.Server: jetty-9.4.26.v20200117; built: 2020-01-17T12:35:33.676Z; git: 7b38981d25d14afb4a12ff1f2596756144edf695; jvm 11.0.6+10-LTS
datanode_1  | 2020-04-27 22:17:42,566 [main] INFO server.session: DefaultSessionIdManager workerName=node0
datanode_1  | 2020-04-27 22:17:42,566 [main] INFO server.session: No SessionScavenger set, using defaults
datanode_1  | 2020-04-27 22:17:42,574 [main] INFO server.session: node0 Scavenging every 600000ms
datanode_1  | 2020-04-27 22:17:42,625 [main] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@77f68df{logs,/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_1  | 2020-04-27 22:17:42,626 [main] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@65ddee5a{static,/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.6.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_1  | 2020-04-27 22:17:43,070 [main] INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@67531e3a{hddsDatanode,/,file:///tmp/jetty-0_0_0_0-9882-hadoop-hdds-container-service-0_6_0-SNAPSHOT_jar-_-any-6068902583746674635.dir/webapp/,AVAILABLE}{jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.6.0-SNAPSHOT.jar!/webapps/hddsDatanode}
datanode_1  | 2020-04-27 22:17:43,140 [main] INFO server.AbstractConnector: Started ServerConnector@656922a0{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
datanode_1  | 2020-04-27 22:17:43,144 [main] INFO server.Server: Started @24115ms
datanode_1  | 2020-04-27 22:17:43,163 [main] INFO impl.MetricsSinkAdapter: Sink prometheus started
datanode_1  | 2020-04-27 22:17:43,163 [main] INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_1  | 2020-04-27 22:17:43,181 [main] INFO http.BaseHttpServer: HTTP server of hddsDatanode listening at http://0.0.0.0:9882
datanode_1  | 2020-04-27 22:17:43,325 [org.apache.hadoop.util.JvmPauseMonitor$Monitor@3900d8f3] INFO util.JvmPauseMonitor: Starting JVM pause monitor
datanode_1  | 2020-04-27 22:17:44,418 [Datanode State Machine Thread - 0] INFO datanode.InitDatanodeState: DatanodeDetails is persisted to /data/datanode.id
datanode_1  | 2020-04-27 22:17:46,702 [Datanode State Machine Thread - 0] INFO ipc.Client: Retrying connect to server: scm/172.22.0.3:9861. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
datanode_1  | 2020-04-27 22:17:47,704 [Datanode State Machine Thread - 0] INFO ipc.Client: Retrying connect to server: scm/172.22.0.3:9861. Already tried 1 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
datanode_1  | 2020-04-27 22:17:48,705 [Datanode State Machine Thread - 0] INFO ipc.Client: Retrying connect to server: scm/172.22.0.3:9861. Already tried 2 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
datanode_1  | 2020-04-27 22:17:49,345 [Datanode State Machine Thread - 0] INFO ozoneimpl.OzoneContainer: Attempting to start container services.
datanode_1  | 2020-04-27 22:17:49,347 [Datanode State Machine Thread - 0] INFO ozoneimpl.OzoneContainer: Background container scanner has been disabled.
datanode_1  | 2020-04-27 22:17:49,347 [Datanode State Machine Thread - 0] INFO ratis.XceiverServerRatis: Starting XceiverServerRatis 4b889092-b2cc-4fc3-b399-1739ebfe4fe1 at port 9858
datanode_1  | 2020-04-27 22:17:49,730 [Datanode State Machine Thread - 0] INFO impl.RaftServerProxy: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1: start RPC server
datanode_1  | 2020-04-27 22:17:50,071 [Datanode State Machine Thread - 0] INFO server.GrpcService: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_1  | 2020-04-27 22:17:54,518 [Command processor thread] INFO impl.RaftServerProxy: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1: addNew group-8D819CC9956D:[4b889092-b2cc-4fc3-b399-1739ebfe4fe1:172.22.0.5:9858] returns group-8D819CC9956D:java.util.concurrent.CompletableFuture@7c43980a[Not completed]
datanode_1  | 2020-04-27 22:17:54,558 [pool-69-thread-1] INFO impl.RaftServerImpl: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1: new RaftServerImpl for group-8D819CC9956D:[4b889092-b2cc-4fc3-b399-1739ebfe4fe1:172.22.0.5:9858] with ContainerStateMachine:uninitialized
datanode_1  | 2020-04-27 22:17:54,567 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_1  | 2020-04-27 22:17:54,576 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_1  | 2020-04-27 22:17:54,576 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpcslowness.timeout = 300s (custom)
datanode_1  | 2020-04-27 22:17:54,577 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300 (default)
datanode_1  | 2020-04-27 22:17:54,580 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
datanode_1  | 2020-04-27 22:17:54,598 [pool-69-thread-1] INFO impl.RaftServerImpl: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D: ConfigurationManager, init=-1: [4b889092-b2cc-4fc3-b399-1739ebfe4fe1:172.22.0.5:9858], old=null, confs=<EMPTY_MAP>
datanode_1  | 2020-04-27 22:17:54,599 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_1  | 2020-04-27 22:17:54,612 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
datanode_1  | 2020-04-27 22:17:54,618 [pool-69-thread-1] INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/f58021e5-e4af-4146-b917-8d819cc9956d does not exist. Creating ...
datanode_1  | 2020-04-27 22:17:54,631 [pool-69-thread-1] INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/f58021e5-e4af-4146-b917-8d819cc9956d/in_use.lock acquired by nodename 6@37d245ad254e
datanode_1  | 2020-04-27 22:17:54,638 [pool-69-thread-1] INFO storage.RaftStorage: Storage directory /data/metadata/ratis/f58021e5-e4af-4146-b917-8d819cc9956d has been successfully formatted.
datanode_1  | 2020-04-27 22:17:54,672 [pool-69-thread-1] INFO ratis.ContainerStateMachine: group-8D819CC9956D: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_1  | 2020-04-27 22:17:54,673 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 60s (default)
datanode_1  | 2020-04-27 22:17:54,684 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_1  | 2020-04-27 22:17:54,715 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_1  | 2020-04-27 22:17:54,716 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1  | 2020-04-27 22:17:54,734 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_1  | 2020-04-27 22:17:54,757 [pool-69-thread-1] INFO metrics.RatisMetrics: Creating Metrics Registry : ratis.log_worker.4b889092-b2cc-4fc3-b399-1739ebfe4fe1
datanode_1  | 2020-04-27 22:17:54,839 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
datanode_1  | 2020-04-27 22:17:54,880 [pool-69-thread-1] INFO segmented.SegmentedRaftLogWorker: new 4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/f58021e5-e4af-4146-b917-8d819cc9956d
datanode_1  | 2020-04-27 22:17:54,896 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
datanode_1  | 2020-04-27 22:17:54,900 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
datanode_1  | 2020-04-27 22:17:54,926 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_1  | 2020-04-27 22:17:54,933 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
datanode_1  | 2020-04-27 22:17:54,934 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 1048576 (custom)
datanode_1  | 2020-04-27 22:17:54,936 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
datanode_1  | 2020-04-27 22:17:54,939 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
datanode_1  | 2020-04-27 22:17:54,944 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
datanode_1  | 2020-04-27 22:17:54,945 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
datanode_1  | 2020-04-27 22:17:55,043 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
datanode_1  | 2020-04-27 22:17:55,116 [pool-69-thread-1] INFO segmented.SegmentedRaftLogWorker: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
datanode_1  | 2020-04-27 22:17:55,191 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
datanode_1  | 2020-04-27 22:17:55,193 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
datanode_1  | 2020-04-27 22:17:55,196 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
datanode_1  | 2020-04-27 22:17:55,201 [pool-69-thread-1] INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
datanode_1  | 2020-04-27 22:17:55,340 [pool-69-thread-1] INFO metrics.RatisMetrics: Creating Metrics Registry : ratis.leader_election.4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D
datanode_1  | 2020-04-27 22:17:55,358 [pool-69-thread-1] INFO metrics.RatisMetrics: Creating Metrics Registry : ratis.server.4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D
datanode_1  | 2020-04-27 22:17:55,396 [pool-69-thread-1] INFO impl.RaftServerImpl: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D: start as a follower, conf=-1: [4b889092-b2cc-4fc3-b399-1739ebfe4fe1:172.22.0.5:9858], old=null
datanode_1  | 2020-04-27 22:17:55,397 [pool-69-thread-1] INFO impl.RaftServerImpl: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D: changes role from      null to FOLLOWER at term 0 for startAsFollower
datanode_1  | 2020-04-27 22:17:55,402 [pool-69-thread-1] INFO impl.RoleInfo: 4b889092-b2cc-4fc3-b399-1739ebfe4fe1: start FollowerState
datanode_1  | 2020-04-27 22:17:55,418 [pool-69-thread-1] INFO util.JmxRegister: Successfully registered JMX Bean with object name Ratis:service=RaftServer,group=group-8D819CC9956D,id=4b889092-b2cc-4fc3-b399-1739ebfe4fe1
datanode_1  | 2020-04-27 22:17:55,422 [pool-69-thread-1] INFO metrics.RatisMetrics: Creating Metrics Registry : ratis.state_machine.4b889092-b2cc-4fc3-b399-1739ebfe4fe1@group-8D819CC9956D
