Attaching to ozone_s3g_1, ozone_datanode_1, ozone_scm_1, ozone_datanode_2, ozone_datanode_3, ozone_om_1, ozone_recon_1
datanode_1  | No '-XX:...' jvm parameters are used. Adding safer GC settings to the HADOOP_OPTS
datanode_1  | ************************************************************/
datanode_1  | 2020-04-27 22:06:11,352 [main] INFO ozone.HddsDatanodeService: registered UNIX signal handlers for [TERM, HUP, INT]
datanode_1  | 2020-04-27 22:06:13,014 [main] INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
datanode_1  | 2020-04-27 22:06:13,530 [main] INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_1  | 2020-04-27 22:06:14,554 [main] INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_1  | 2020-04-27 22:06:14,554 [main] INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
datanode_1  | 2020-04-27 22:06:15,575 [main] INFO ozone.HddsDatanodeService: HddsDatanodeService host:e63985224345 ip:172.21.0.7
datanode_1  | 2020-04-27 22:06:16,150 [main] INFO fs.SaveSpaceUsageToFile: Cached usage info file /data/hdds/scmUsed not found
datanode_1  | 2020-04-27 22:06:16,168 [main] INFO volume.HddsVolume: Creating Volume: /data/hdds/hdds of storage type : DISK and capacity : 89311358976
datanode_1  | 2020-04-27 22:06:16,173 [main] INFO volume.MutableVolumeSet: Added Volume : /data/hdds/hdds to VolumeSet
datanode_1  | 2020-04-27 22:06:16,237 [main] INFO volume.ThrottledAsyncChecker: Scheduling a check for /data/hdds/hdds
datanode_1  | 2020-04-27 22:06:16,391 [main] INFO volume.HddsVolumeChecker: Scheduled health check for volume /data/hdds/hdds
datanode_1  | 2020-04-27 22:06:21,427 [main] WARN server.ServerUtils: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_1  | 2020-04-27 22:06:21,626 [main] INFO impl.RaftServerProxy: raft.rpc.type = GRPC (default)
datanode_1  | 2020-04-27 22:06:22,015 [main] INFO grpc.GrpcConfigKeys: raft.grpc.server.port = 9858 (custom)
datanode_1  | 2020-04-27 22:06:22,036 [main] INFO server.GrpcService: raft.grpc.message.size.max = 32MB (=33554432) (custom)
datanode_1  | 2020-04-27 22:06:22,044 [main] INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1  | 2020-04-27 22:06:22,045 [main] INFO server.GrpcService: raft.grpc.flow.control.window = 5MB (=5242880) (custom)
datanode_1  | 2020-04-27 22:06:22,048 [main] INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 60s (custom)
datanode_1  | 2020-04-27 22:06:23,168 [main] INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_1  | 2020-04-27 22:06:23,725 [main] INFO http.BaseHttpServer: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
datanode_1  | 2020-04-27 22:06:23,855 [main] INFO util.log: Logging initialized @17774ms to org.eclipse.jetty.util.log.Slf4jLog
datanode_1  | 2020-04-27 22:06:24,407 [main] INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_1  | 2020-04-27 22:06:24,418 [main] INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
datanode_1  | 2020-04-27 22:06:24,448 [main] INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.hdds.server.http.HttpServer2$QuotingInputFilter)
datanode_1  | 2020-04-27 22:06:24,453 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.hdds.server.http.StaticUserWebFilter$StaticUserFilter) to context hddsDatanode
datanode_1  | 2020-04-27 22:06:24,453 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.hdds.server.http.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_1  | 2020-04-27 22:06:24,455 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.hdds.server.http.StaticUserWebFilter$StaticUserFilter) to context static
datanode_1  | 2020-04-27 22:06:24,657 [main] INFO http.HttpServer2: Jetty bound to port 9882
datanode_1  | 2020-04-27 22:06:24,677 [main] INFO server.Server: jetty-9.4.26.v20200117; built: 2020-01-17T12:35:33.676Z; git: 7b38981d25d14afb4a12ff1f2596756144edf695; jvm 11.0.6+10-LTS
datanode_1  | 2020-04-27 22:06:24,879 [main] INFO server.session: DefaultSessionIdManager workerName=node0
datanode_1  | 2020-04-27 22:06:24,902 [main] INFO server.session: No SessionScavenger set, using defaults
datanode_1  | 2020-04-27 22:06:24,904 [main] INFO server.session: node0 Scavenging every 600000ms
datanode_1  | 2020-04-27 22:06:24,948 [main] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@77f68df{logs,/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_1  | 2020-04-27 22:06:24,966 [main] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@65ddee5a{static,/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.6.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_1  | 2020-04-27 22:06:25,633 [main] INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@67531e3a{hddsDatanode,/,file:///tmp/jetty-0_0_0_0-9882-hadoop-hdds-container-service-0_6_0-SNAPSHOT_jar-_-any-14331846520849484479.dir/webapp/,AVAILABLE}{jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.6.0-SNAPSHOT.jar!/webapps/hddsDatanode}
datanode_1  | 2020-04-27 22:06:25,687 [main] INFO server.AbstractConnector: Started ServerConnector@656922a0{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
datanode_1  | 2020-04-27 22:06:25,695 [main] INFO server.Server: Started @19614ms
datanode_1  | 2020-04-27 22:06:25,721 [main] INFO impl.MetricsSinkAdapter: Sink prometheus started
datanode_1  | 2020-04-27 22:06:25,728 [main] INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_1  | 2020-04-27 22:06:25,768 [main] INFO http.BaseHttpServer: HTTP server of hddsDatanode listening at http://0.0.0.0:9882
datanode_1  | 2020-04-27 22:06:25,925 [org.apache.hadoop.util.JvmPauseMonitor$Monitor@3a65cd72] INFO util.JvmPauseMonitor: Starting JVM pause monitor
datanode_1  | 2020-04-27 22:06:26,477 [Datanode State Machine Thread - 0] INFO statemachine.SCMConnectionManager: Adding Recon Server : recon/172.21.0.4:9891
datanode_1  | 2020-04-27 22:06:26,763 [Datanode State Machine Thread - 0] INFO datanode.InitDatanodeState: DatanodeDetails is persisted to /data/datanode.id
datanode_1  | 2020-04-27 22:06:29,069 [Datanode State Machine Thread - 0] INFO ipc.Client: Retrying connect to server: scm/172.21.0.2:9861. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
datanode_1  | 2020-04-27 22:06:29,140 [Datanode State Machine Thread - 1] WARN statemachine.EndpointStateMachine: Unable to communicate to Recon server at recon:9891 for past 0 seconds.
datanode_1  | java.net.SocketTimeoutException: Call From e63985224345/172.21.0.7 to recon:9891 failed on socket timeout exception: java.net.SocketTimeoutException: 1000 millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=/172.21.0.7:38930 remote=recon/172.21.0.4:9891]; For more details see:  http://wiki.apache.org/hadoop/SocketTimeout
datanode_1  | 	at java.base/jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
datanode_1  | 	at java.base/jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
datanode_1  | 	at java.base/jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
datanode_1  | 	at java.base/java.lang.reflect.Constructor.newInstance(Constructor.java:490)
datanode_3  | No '-XX:...' jvm parameters are used. Adding safer GC settings to the HADOOP_OPTS
datanode_3  | OpenJDK 64-Bit Server VM warning: Option UseConcMarkSweepGC was deprecated in version 9.0 and will likely be removed in a future release.
datanode_3  | 2020-04-27 22:06:11,018 [main] INFO ozone.HddsDatanodeService: STARTUP_MSG: 
datanode_3  | /************************************************************
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
datanode_3  | STARTUP_MSG:   host = 47e6344a3e2c/172.21.0.3
datanode_3  | STARTUP_MSG:   args = []
datanode_3  | STARTUP_MSG:   version = 3.2.0
